Sentence #,Word,Tag
2,change,O
2,purchasing,O
2,or,O
2,sale,O
2,price,O
2,etc.,O
2,6,O
2,IVR,O
2,Flow,O
2,Tool,O
3,Language,O
3,Used,O
3,â€“core,B-SKILL
3,java,I-SKILL
3,jquery,I-SKILL
3,jsp,I-SKILL
3,servlet,I-SKILL
3,with,I-SKILL
3,oracle,I-SKILL
3,10g,I-SKILL
3,Db,I-SKILL
3,Responsibilities:,O
3,Maintenance,B-SKILL
3,of,O
3,the,O
3,project,O
3,and,O
3,develop,O
3,new,O
3,module.,O
3,Description:,O
3,This,O
3,flow,O
3,tool,O
3,used,O
3,on,O
3,create,O
3,caller,O
3,back,O
3,tone,O
3,flow(CRBT),O
3,.This,O
3,tool,O
3,like,O
3,DFD,O
3,creation,O
3,.The,O
3,state,O
3,change,O
3,using,O
3,an,O
3,event,O
3,that,O
3,confiner,O
3,on,O
3,back,O
3,of,O
3,UFM.UFM,O
3,read,O
3,data,O
3,from,O
3,oracle,O
3,Db,O
3,and,O
3,play,O
3,IVR,O
3,using,O
3,prompt,O
3,Id,O
3,mention,O
3,on,O
3,XML,B-SKILL
3,with,O
3,action,O
3,id,O
3,.we,O
3,have,O
3,a,O
3,canvas,O
3,on,O
3,web,O
3,page,O
3,and,O
3,draw,O
3,like,O
3,dfd,O
3,of,O
3,flow.we,O
3,click,O
3,on,O
3,a,O
3,symbol,O
3,it,O
3,take,O
3,the,O
3,name,O
3,of,O
3,state,O
3,and,O
3,a,O
3,event,O
3,id,O
3,and,O
3,action,O
3,ids,O
3,by,O
3,user,O
3,name,O
3,of,O
3,ids,O
3,and,O
3,event,O
3,configure,O
3,on,O
3,ufm,O
3,.we,O
3,give,O
3,id,O
3,of,O
3,prompts,O
3,on,O
3,this,O
3,module,O
3,that,O
3,play,O
3,by,O
3,ufm.Event,O
3,like,O
3,123,O
3,etc,O
3,and,O
3,have,O
3,corresponding,O
3,prompt,O
3,ids,O
3,that,O
3,taken,O
3,by,O
3,PMT(prompt,O
3,management,O
3,tool).,O
3,Create,O
3,IVR,O
3,flow,O
3,of,O
3,any,O
3,call,O
3,using,O
3,different,O
3,stage,O
3,and,O
3,event,O
3,.we,O
3,define,O
3,event,O
3,and,O
3,stage,O
3,of,O
3,the,O
3,flow,O
3,and,O
3,select,O
3,function,O
3,on,O
3,particular,O
3,event.,O
3,Using,O
3,jsp,O
3,and,O
3,oracle,O
3,database,O
3,.its,O
3,provide,O
3,to,O
3,id,O
3,for,O
3,playing,O
3,prompts,O
3,and,O
3,create,O
3,an,O
3,IVR,O
3,flow,O
3,using,O
3,GUI.Get,O
3,new,O
3,state,O
3,when,O
3,give,O
3,a,O
3,event,O
3,and,O
3,play,O
3,corresponding,O
3,prompts,O
3,.Create,O
3,and,O
3,Send,O
3,XML,O
3,on,O
3,different,O
3,action,O
3,ids,O
3,.you,O
3,can,O
3,see,O
3,on,O
3,web,O
3,a,O
3,IVR,O
3,flow,O
3,EDUCATIONAL,O
3,CREDENTIALS,O
3,B.Tech,O
3,(Computer,O
3,Science,O
3,and,O
3,Engineering),O
4,2010,O
4,Radha,O
4,Govind,O
4,Engineering,O
4,College,O
4,Meerut,O
4,UP,O
4,Technical,O
4,University,O
4,Lucknow,O
4,Higher,O
4,Secondary,O
4,2006,O
4,Ch.C.S.S.J.Inter,O
4,College,O
4,Patla,O
4,U.P.,O
4,Board,O
4,Senior,O
4,Secondary,O
4,2004,O
4,S.G.S.J.Inter,O
4,College,O
4,Patla,O
4,U.P.,O
4,Board,O
4,Personal,O
4,Details:,O
4,Name,O
4,:,O
4,AASHISH,B-PER
4,SINGHAL,I-PER
4,Date,O
4,of,O
4,Birth,O
4,:,O
4,########,O
4,Gender,O
4,:,O
4,Male,O
4,Nationality,O
4,:,O
4,Indian,O
4,Languages,O
4,known,O
4,:,O
4,English,O
4,&,O
4,Hindi,O
4,(R/W/S),O
4,Total,O
4,Experience,O
4,:,O
4,10+,O
4,years,O
4,Current,O
4,Location,O
4,:,O
4,Delhi,O
4,Email,O
4,:,O
4,aashishsinghal.2008@gmail.com,O
4,Declaration:,O
4,I,O
4,declare,O
4,that,O
4,the,O
4,information,O
4,given,O
4,above,O
4,is,O
4,TRUE,O
4,to,O
4,the,O
4,best,O
4,of,O
4,my,O
4,knowledge,O
4,and,O
4,belief.,O
4,Place:,O
4,Delhi,O
4,(AASHISH,B-PER
4,SINGHAL),I-PER
4,Public,O
4,Internal,O
4,#97,O
4,B,O
4,Block,O
4,Sirsa,O
4,Haryana,O
4,Pincode,O
4,125055,O
4,91,O
4,79888,O
4,36012,O
4,Aasthamalhotra1995@gmail.com,O
4,Aastha,B-PER
4,Malhotra,I-PER
4,ORGANIZATIONAL,O
4,EXPERIENCE,O
4,AND,O
4,SUMMARY,O
4,Total,O
4,Experience,O
4,:,O
4,2,O
4,Years,O
4,10,O
4,Months,O
4,Current,O
4,Organization,O
4,:,O
4,SDG,B-ORG
4,Software,I-ORG
4,Pvt.,I-ORG
4,Ltd,I-ORG
4,Previous,O
4,Organization,O
4,:,O
4,Wipro,B-ORG
4,Technologies,I-ORG
4,(2,O
4,Years,O
4,4,O
4,Months,O
4,),O
4,Current,O
4,Designation,O
4,:,O
4,Associate,B-ROLE
4,Software,I-ROLE
4,Engineer,I-ROLE
4,More,O
4,than,O
4,2,O
4,0.5,O
4,years,O
4,of,O
4,IT,O
4,experience,O
4,in,O
4,Information,O
4,Secu,O
4,rity,O
4,focusing,O
4,on,O
4,Identity,O
4,and,O
4,Access,O
4,management,O
4,products,O
4,and,O
4,technologies.,O
4,Currently,O
4,working,O
4,on,O
4,implementatio,O
4,n,O
4,in,O
4,RSA,O
4,IGL,O
4,which,O
4,includes,O
4,implementation,O
4,of,O
4,Joiner,O
4,Mover,O
4,Leaver,O
4,Provisioning,O
4,workflows,O
4,OOB,B-SKILL
4,reports,O
4,Connector,O
4,development,O
4,and,O
4,integration,O
4,with,O
4,various,O
4,target,O
4,systems.,O
4,Had,O
4,worked,O
4,on,O
4,Sailpoint,B-SKILL
4,IIQ,I-SKILL
4,and,O
4,is,O
4,well,O
4,versed,O
4,with,O
4,the,O
4,complete,O
4,lifecycle,O
4,development,O
4,process,O
4,which,O
4,includes,O
4,designing,O
4,developing,O
4,and,O
4,implementation.,O
4,Worked,O
4,on,O
4,implementat,O
4,ion,O
4,of,O
4,custom,O
4,connectors,O
4,Joiner,O
4,Mover,O
4,Leaver,O
4,Provisioning,O
4,Quick,O
4,link,O
4,and,O
4,Workflows.,O
4,Configured,O
4,Aggregation,O
4,tasks,O
4,and,O
4,schedu,O
4,led,O
4,them,O
4,as,O
4,per,O
4,requirement,O
4,in,O
4,S,O
4,ailpoint.,O
4,Had,O
4,designed,O
4,various,O
4,custom,O
4,Email,O
4,templates.,O
4,Hands,O
4,on,O
4,experience,O
4,in,O
4,leading,O
4,all,O
4,stages,O
4,of,O
4,system,O
4,development,O
4,efforts,O
4,including,O
4,design,B-SKILL
4,implementations,I-SKILL
4,architecture,I-SKILL
4,testing,I-SKILL
4,and,I-SKILL
4,support.,I-SKILL
4,Experience,O
4,in,O
4,project,O
4,documentation,O
4,and,O
4,technical/business,O
4,specifications,O
4,.,O
4,Internal,O
4,TECHNICAL,O
4,SKILLS,O
4,Skills,O
4,Details,O
4,Languages,O
4,Core,B-SKILL
4,Java,I-SKILL
4,IDE,O
4,/,O
4,Development,O
4,Tools,O
4,Eclipse,B-SKILL
4,Database,O
4,MySql,B-SKILL
4,Oracle,I-SKILL
4,DB,I-SKILL
4,Application,O
4,Server,O
4,Tomcat,B-SKILL
4,9,I-SKILL
4,IDM,O
4,tools,O
4,SailPoint,B-SKILL
4,IIQ,I-SKILL
4,RSA,I-SKILL
4,IGL,I-SKILL
4,Oracle,I-SKILL
4,Identity,I-SKILL
4,Manager(Beginners),I-SKILL
4,OS,O
4,Windows,B-SKILL
4,Unix,I-SKILL
4,PROJECTS,O
4,WORKED,O
4,ON,O
4,Project#1:,O
4,Project,O
4,Title,O
4,:,O
4,OBC,O
4,RSA,B-SKILL
4,(Identity,O
4,and,O
4,Access,O
4,Governance,O
4,),O
4,Duration,O
4,:,O
4,March,O
4,2020,O
4,to,O
4,Current(till,O
4,date),O
4,Technology:,O
4,RSA,B-SKILL
4,IGL,O
4,Role:,O
4,Development/Implementation,B-SKILL
4,Project,O
4,Description:,O
4,The,O
4,project,O
4,belongs,O
4,to,O
4,a,O
4,bank,O
4,where,O
4,multiple,O
4,applications,O
4,onboarding,O
4,and,O
4,enhancements,O
4,is,O
4,there.,O
4,Multiple,O
4,users,O
4,through,O
4,various,O
4,trusted,O
4,system,O
4,s,O
4,are,O
4,on,O
4,boarded,O
4,into,O
4,RSA,B-SKILL
4,system,O
4,which,O
4,are,O
4,then,O
4,given,O
4,the,O
4,required,O
4,access,O
4,into,O
4,various,O
4,target,O
4,applications.,O
4,Responsibilities:,O
4,Have,O
4,developed,O
4,and,O
4,configured,O
4,ACM,B-SKILL
4,ARM,I-SKILL
4,AFX,I-SKILL
4,Rules,O
4,and,O
4,Roles,O
4,modules.,O
4,Have,O
4,performed,O
4,various,O
4,administrative,O
4,functions,O
4,which,O
4,include,O
4,s,O
4,configuring,O
4,Identity,O
4,Account,O
4,and,O
4,Entitlement,O
4,C,O
4,ollectors.,O
4,Configured,O
4,and,O
4,performe,O
4,d,O
4,various,O
4,A,O
4,cc,O
4,ess,O
4,Certif,O
4,ication,O
4,reviews.,O
4,Con,O
4,figured,O
4,and,O
4,processed,O
4,multiple,O
4,Role,O
4,sets,O
4,Rules,O
4,Notifications,O
4,and,O
4,W,O
4,orkflows.,O
4,Have,O
4,developed,O
4,various,O
4,actions,O
4,such,O
4,as,O
4,U,O
4,ser,O
4,registration,O
4,P,O
4,assword,O
4,management,O
4,Provisioning,O
4,and,O
4,de,O
4,P,O
4,rovisioning.,O
4,Creation,O
4,of,O
4,OOTB,B-SKILL
4,reports,O
4,Request,O
4,forms,O
4,nami,O
4,ng,O
4,policies,O
4,and,O
4,workflows.,B-SKILL
4,Project#2,O
4,:,O
4,Project,O
4,Title,O
4,:,O
4,Trinseo,O
4,Sailpoint,B-SKILL
4,(Identity,I-SKILL
4,and,I-SKILL
4,Access,I-SKILL
4,management),I-SKILL
4,Duration,O
4,:,O
4,Feb,O
4,2019,O
4,to,O
4,Feb,O
4,2020,O
4,Technology:,O
4,Sailpoint,B-SKILL
4,Role:,O
4,Development/,O
4,Implementation,O
4,Project,O
4,Description,O
4,:,O
4,The,O
4,users,O
4,are,O
4,aggregated,O
4,from,O
4,multiple,O
4,appl,O
4,ications,O
4,using,O
4,several,O
4,OOTB,O
4,and,O
4,Custom,O
4,connectors,O
4,into,O
4,the,B-SKILL
4,Sailpoint,I-SKILL
4,IIQ,I-SKILL
4,w,O
4,hich,O
4,are,O
4,then,O
4,given,O
4,accesses,O
4,on,O
4,the,O
4,target,O
4,applications,O
4,including,O
4,their,O
4,lifecycle,O
4,managed,O
4,.,O
4,Internal,O
4,Responsibilities:,O
4,Have,O
4,been,O
4,part,O
4,of,O
4,the,O
4,imple,O
4,mentation,O
4,team,O
4,to,O
4,on,O
4,board,O
4,multiple,O
4,applications,O
4,on,O
4,Sailpoint,B-SKILL
4,IIQ,I-SKILL
4,as,O
4,per,O
4,the,O
4,client,O
4,requirement,O
4,s,O
4,.,O
4,Application,O
4,on,O
4,boarding,O
4,like,O
4,Delimited,B-SKILL
4,JDBC,B-SKILL
4,and,O
4,AD,O
4,based,O
4,application.,O
4,Design,O
4,and,O
4,Developed,O
4,the,O
4,connector,O
4,for,O
4,delimited,O
4,type,O
4,application,O
4,to,O
4,do,O
4,the,O
4,provisioni,O
4,ng,O
4,in,O
4,csv,O
4,file,O
4,through,O
4,the,O
4,IntegrationConfig.,O
4,Written,O
4,the,O
4,Rules,O
4,and,O
4,Script,O
4,according,O
4,to,O
4,business,O
4,requirement.,O
4,Written,O
4,W,O
4,orkflows,O
4,and,O
4,developed,O
4,various,O
4,custom,O
4,Quicklinks,O
4,and,O
4,forms.,O
4,Regularly,O
4,keeping,O
4,the,O
4,track,O
4,of,O
4,the,O
4,Joiners,O
4,Movers,O
4,and,O
4,leavers,O
4,process,O
4,for,O
4,al,O
4,l,O
4,the,O
4,employees,O
4,in,O
4,the,O
4,Organization.,O
4,Responsible,O
4,for,O
4,ensuring,O
4,that,O
4,all,O
4,changes,O
4,are,O
4,accurately,O
4,implemented,O
4,on,O
4,time,O
4,Interaction,O
4,with,O
4,Client,O
4,and,O
4,Onsite,O
4,Coordinator,O
4,during,O
4,different,O
4,phases,O
4,of,O
4,project,O
4,.,O
4,Project#3,O
4,:,O
4,Project,O
4,Title,O
4,:,O
4,National,O
4,Grid,O
4,Oracle,B-SKILL
4,Identity,I-SKILL
4,Manager,I-SKILL
4,Duration,O
4,:,O
4,Nov,O
4,2018,O
4,Feb,O
4,2019,O
4,Technology:,O
4,Oracle,B-SKILL
4,Identity,I-SKILL
4,Manager,I-SKILL
4,Role:,O
4,Implementation/Support,O
4,Project,O
4,Description,O
4,:,O
4,Multiple,O
4,users,O
4,are,O
4,reconciled,O
4,into,O
4,OIM,B-SKILL
4,through,O
4,various,O
4,applications.,O
4,There,O
4,were,O
4,basically,O
4,three,O
4,types,O
4,of,O
4,users,O
4,i.e.,O
4,Employee,O
4,Contractor,O
4,and,O
4,external,O
4,users.,O
4,Users,O
4,were,O
4,allowed,O
4,to,O
4,self,O
4,register,O
4,modify,O
4,their,O
4,details,O
4,request,O
4,for,O
4,access,O
4,to,O
4,various,O
4,resources,O
4,followed,O
4,by,O
4,an,O
4,approval,O
4,process,O
4,running,O
4,on,O
4,SOA.,B-SKILL
4,Responsibilities:,O
4,Testing/Validation,O
4,of,O
4,Users,O
4,and,O
4,their,O
4,Approval,O
4,process.,O
4,Installation/Configuration/Patching,O
4,of,O
4,various,O
4,IDAM,O
4,Components,O
4,like,O
4,OIM/OAM/OID.,B-SKILL
4,Prepared,O
4,Training/Hands,O
4,On,O
4,Material,O
4,for,O
4,End,O
4,User.,O
4,Tested,O
4,&,O
4,Provided,O
4,support,O
4,for,O
4,issues,O
4,like,O
4,user,O
4,on,O
4,boarding,O
4,issue,O
4,request,O
4,failing,O
4,issues,O
4,and,O
4,many,O
4,more.,O
4,Fixed,O
4,HRMS,O
4,Queries,O
4,for,O
4,syncing,O
4,terminated,O
4,user,O
4,accounts,O
4,from,O
4,EBS,O
4,to,O
4,OIM.,O
4,Deployed,O
4,audit,O
4,rep,O
4,orts,O
4,in,O
4,BI,B-SKILL
4,Publisher.,O
4,Developed,O
4,code,O
4,for,O
4,creating/deleting/updating,O
4,lookup,O
4,data,O
4,using,O
4,java,B-SKILL
4,code.,O
4,Responsible,O
4,for,O
4,ensuring,O
4,that,O
4,all,O
4,changes,O
4,are,O
4,accurately,O
4,implemented,O
4,on,O
4,time,O
4,Interaction,O
4,with,O
4,Onsite,O
4,Coordinator,O
4,during,O
4,different,O
4,phases,O
4,of,O
4,project.,O
4,Internal,O
4,Project,O
4,#4,O
4,:,O
4,Project,O
4,Title,O
4,:,O
4,Qatar,O
4,Post,O
4,Duration,O
4,:,O
4,March,O
4,2018,O
4,Oct,O
4,2018,O
4,Technology:,O
4,Oracle,B-SKILL
4,Identity,I-SKILL
4,Manager,I-SKILL
4,Role:,O
4,Implementation/Support,B-ROLE
4,Project,O
4,Description,O
4,:,O
4,This,O
4,was,O
4,purely,O
4,based,O
4,on,O
4,OIM,B-SKILL
4,12c.,O
4,Users,O
4,can,O
4,self,O
4,register,O
4,modify,O
4,their,O
4,attributes,O
4,request,O
4,for,O
4,access,O
4,to,O
4,various,O
4,resources,O
4,followed,O
4,by,O
4,an,O
4,approval,O
4,process,O
4,running,O
4,on,O
4,SOA.,B-SKILL
4,Responsibilities:,O
4,Train,O
4,ed,O
4,in,O
4,Oracle,B-SKILL
4,Identity,I-SKILL
4,Manager,I-SKILL
4,(Identity,B-SKILL
4,and,I-SKILL
4,Access,I-SKILL
4,Management),I-SKILL
4,Testing,O
4,of,O
4,OIM,B-SKILL
4,based,O
4,applications.,O
4,Integrated,O
4,Disconnected,O
4,and,O
4,connected,O
4,application,O
4,with,O
4,OIM.,B-SKILL
4,Deployed,O
4,many,O
4,oracle,O
4,fix,O
4,packages,O
4,for,O
4,bugs,O
4,found.,O
4,Managed,O
4,20+,O
4,servers,O
4,of,O
4,client,O
4,which,O
4,includes,O
4,OIM,B-SKILL
4,OID,I-SKILL
4,OAM,I-SKILL
4,OHS,I-SKILL
4,ser,O
4,vers.,O
4,Managed,O
4,daily,O
4,/weekly,O
4,jumpstarts,O
4,cache,O
4,clearing,O
4,sanity,O
4,checks,O
4,for,O
4,these,O
4,20,O
4,servers.,O
4,Completed,O
4,OIM,B-SKILL
4,OAM,B-SKILL
4,integration,I-SKILL
4,12c.,O
4,Experience,O
4,in,O
4,project,O
4,documentation,O
4,and,O
4,technical/business,O
4,specifications.,O
4,Completed,O
4,all,O
4,tasks,O
4,in,O
4,stipulated,O
4,time.,O
4,Got,O
4,hands,O
4,on,O
4,with,O
4,Installations/C,O
4,onfiguration,O
4,of,O
4,BI,O
4,Publisher,O
4,12c,O
4,.,O
4,Got,O
4,hands,O
4,on,O
4,with,O
4,User,O
4,creation,O
4,hierarchy,O
4,c,O
4,reation,O
4,manager,O
4,mapping,O
4,in,O
4,OIM.,O
4,Academic,O
4,Qualification,O
4,and,O
4,Personal,O
4,Details,O
4,:,O
4,Computer,O
4,Science,O
4,and,O
4,Engineering,O
4,(B.E),O
4,Chandigarh,O
4,University,O
4,Chandigarh,O
4,2017,O
4,CGPA:,O
4,8.3,O
4,Intermediate,O
4,(10+2),O
4,Kamla,O
4,Montessori,O
4,Sr.,O
4,Sec.,O
4,School,O
4,2013,O
4,:,O
4,79.80%,O
4,High,O
4,School,O
4,(10,O
4,th,O
4,),O
4,Maharaja,O
4,Agrasain,O
4,Sr.,O
4,Sec.,O
4,School,O
4,2011,O
4,CGPA:,O
4,9.8,O
4,Internal,O
4,Personal,O
4,Details,O
4,:,O
4,Date,O
4,of,O
4,Birth:,O
4,3,O
4,Feb,O
4,1995,O
4,Nationality:,O
4,Indian,O
4,Languages,O
4,Known:,O
4,English,O
4,Hindi,O
4,Punjabi,O
4,Permanent,O
4,Address:,O
4,#97,B-LOC
4,B,I-LOC
4,Block,I-LOC
4,Opposite,I-LOC
4,Park,I-LOC
4,Sirsa,I-LOC
4,(Haryana),I-LOC
4,125055,I-LOC
4,Correspondence,O
4,Address:,O
4,Flat,O
4,No,O
4,G,O
4,902,B-LOC
4,JM,I-LOC
4,Aroma,I-LOC
4,Apartments,I-LOC
4,sector,I-LOC
4,75,I-LOC
4,N,I-LOC
4,oida,I-LOC
4,Uttar,I-LOC
4,Pradesh,I-LOC
4,201307,I-LOC
4,CURRICULUM,O
4,VITAE,O
4,Abdul,B-PER
4,Azeez,I-PER
4,#14/1-1,B-LOC
4,11th,I-LOC
4,â€˜Dâ€™,I-LOC
4,Cross,I-LOC
4,Padarayanapura,I-LOC
4,Near,I-LOC
4,Vijaynagar,I-LOC
4,Phone,I-LOC
4,No:7259527339,I-LOC
4,Banglore-26,I-LOC
4,E-mail:,O
4,abdulazeez125@gmail.com,O
4,Career,O
4,Objective,O
4,To,O
4,be,O
4,a,O
4,professional,O
4,associated,O
4,with,O
4,a,O
4,progressive,O
4,organization,O
4,or,O
4,a,O
4,firm,O
4,that,O
4,gives,O
4,scope,O
4,to,O
4,update,O
4,my,O
4,knowledge,O
4,and,O
4,skills,O
4,in,O
4,accordance,O
4,with,O
4,the,O
4,latest,O
4,trend,O
4,and,O
4,to,O
4,be,O
4,a,O
4,part,O
4,of,O
4,team,O
4,that,O
4,dynamically,O
4,work,O
4,towards,O
4,to,O
4,the,O
4,growth,O
4,of,O
4,the,O
4,organization,O
4,and,O
4,gain,O
4,satisfaction,O
4,believe,O
4,in,O
4,hard,O
4,work.,O
4,Loyalty,O
4,and,O
4,self-confidence,O
4,for,O
4,a,O
4,successful,O
4,career,O
4,in,O
4,life.,O
4,Professional,O
4,Synopsis,O
4,9.4,O
4,years,O
4,of,O
4,experience,O
4,with,O
4,constant,O
4,involvement,O
4,in,O
4,communicating,O
4,and,O
4,interacting,O
4,with,O
4,Customers.,O
4,Currently,O
4,working,O
4,with,O
4,MindtreeLTD,B-ORG
4,as,O
4,Cyber,B-ROLE
4,security,I-ROLE
4,Project/Operation,I-ROLE
4,Lead,I-ROLE
4,under,O
4,Identity,B-SKILL
4,and,I-SKILL
4,Access,I-SKILL
4,Management,I-SKILL
4,(IAM),I-SKILL
4,for,O
4,EquifaxProject,O
4,(SailPoint,B-SKILL
4,Identity,O
4,IQ.),O
4,Core,O
4,Competencies,O
4,Innovative,O
4,and,O
4,Positive,O
4,Attitude,O
4,Excellent,O
4,interpersonal,O
4,and,O
4,leadership,O
4,skills,O
4,Strong,O
4,coaching,O
4,and,O
4,mentioning,O
4,abilities,O
4,Adaptability,O
4,to,O
4,learn,O
4,quickly,O
4,&,O
4,result,O
4,oriented,O
4,Highly,O
4,motivated,O
4,and,O
4,committed,O
4,to,O
4,client,O
4,satisfaction,O
4,Achievements:,O
4,Highlighted,O
4,several,O
4,Risk,O
4,&,O
4,worked,O
4,with,O
4,UAT,B-SKILL
4,and,O
4,Access,B-SKILL
4,Monitoring,I-SKILL
4,team,O
4,to,O
4,mitigate,O
4,it.,O
4,Initiated,O
4,one,O
4,project,O
4,for,O
4,enhancing,O
4,high,O
4,standard,O
4,of,O
4,quality,O
4,for,O
4,stake,O
4,holders,O
4,in,O
4,MTS,B-SKILL
4,tool,I-SKILL
4,for,O
4,reducing,O
4,capacity,O
4,&,O
4,smooth,O
4,functioning,O
4,and,O
4,All,O
4,Key,O
4,Process,O
4,related,O
4,documents,O
4,Attended,O
4,training,O
4,on,B-SKILL
4,Problem,I-SKILL
4,Solving,I-SKILL
4,&,I-SKILL
4,Decision,I-SKILL
4,Making,I-SKILL
4,Written,I-SKILL
4,Communication,I-SKILL
4,Program,I-SKILL
4,Presentation,I-SKILL
4,and,I-SKILL
4,Client,I-SKILL
4,Interfacing,I-SKILL
4,Skills,I-SKILL
4,Microsoft,I-SKILL
4,Excel,I-SKILL
4,and,I-SKILL
4,Cultural,I-SKILL
4,Sensitivity).,I-SKILL
4,Received,O
4,two,O
4,SailPoint,B-SKILL
4,IIQ,I-SKILL
4,award,O
4,in,O
4,a,O
4,Team,O
4,(ANZ).,B-ORG
4,Received,O
4,good,O
4,performer,O
4,Spot,O
4,award,O
4,and,O
4,Transition,O
4,award,O
4,for,O
4,Special,O
4,Handling,O
4,Process,O
4,in,O
4,Infosys,B-ORG
4,for,O
4,ING,O
4,client.,O
4,Received,O
4,two,O
4,times,O
4,A-,O
4,Team,O
4,from,O
4,Mindtree,B-ORG
4,for,O
4,successfully,O
4,Transition,O
4,the,O
4,Equifax,O
4,IAM,O
4,Project.,O
4,Academic,O
4,Qualification:,O
4,â€¢,O
4,Bachelor,O
4,of,O
4,Business,O
4,Management,O
4,Degree,O
4,(BBM),O
4,from,O
4,Al-Ameen,O
4,Institute,O
4,of,O
4,Management,O
4,University.,O
4,â€“,O
4,June-,O
4,2010,O
4,â€¢,O
4,ITIL,B-SKILL
4,Foundation,I-SKILL
4,Certified,O
4,(APMG,O
4,International,O
4,Ltd.),O
4,May,O
4,2016,O
4,â€¢,O
4,ITIL,B-SKILL
4,Intermediate,I-SKILL
4,CSI,I-SKILL
4,Certified.,O
4,(Simplilearn),O
4,Dec,O
4,-2016,O
4,â€¢,O
4,Completed,O
4,SailPoint,B-SKILL
4,IQ,I-SKILL
4,Online,O
4,Training,O
4,in,O
4,Orbus,O
4,International,O
4,from,O
4,Delhi,O
4,Technical,O
4,Skills:,O
4,â€¢,O
4,IDM,O
4,Technology:,O
4,SailPoint,B-SKILL
4,IdentityIQ,I-SKILL
4,â€¢,O
4,Target,O
4,Systems:,O
4,AD,B-SKILL
4,OVD,I-SKILL
4,PeopleSoft,I-SKILL
4,Workday,I-SKILL
4,CyberArk,I-SKILL
4,Securauth,I-SKILL
4,and,I-SKILL
4,Tripware.,I-SKILL
4,RSA,I-SKILL
4,server,I-SKILL
4,â€¢,O
4,Operating,O
4,Systems:,O
4,Mainframe,B-SKILL
4,Platforms,O
4,and,O
4,Windows,O
4,â€¢,O
4,Ticketing,O
4,Tools:,O
4,Manage,O
4,Now,O
4,and,O
4,Service,B-SKILL
4,Now,I-SKILL
4,and,O
4,SDM(Service,B-SKILL
4,Desk,O
4,Manager),O
4,AskAMT,B-SKILL
4,â€¢,O
4,Domain,O
4,Expertise:,O
4,Identity,B-SKILL
4,and,I-SKILL
4,Access,I-SKILL
4,Management,I-SKILL
4,Mindtree,B-ORG
4,Software,I-ORG
4,Ltd,I-ORG
4,Bangalore,B-LOC
4,Technical,O
4,Specialist,O
4,IAM,O
4,â€“,O
4,(From,O
4,July,O
4,18,O
4,2016,O
4,to,O
4,till,O
4,date),O
4,Identity,B-SKILL
4,and,I-SKILL
4,access,I-SKILL
4,management,I-SKILL
4,(IAM),I-SKILL
4,solution,O
4,for,O
4,organizations,O
4,who,O
4,desire,O
4,an,O
4,on,O
4,premise,O
4,deployment.,O
4,With,O
4,the,O
4,help,O
4,of,O
4,IdentityIQ,B-SKILL
4,we,O
4,can,O
4,utilize,O
4,a,O
4,wide,O
4,array,O
4,of,O
4,IAM,B-SKILL
4,processes.,O
4,Manage,O
4,passwords,O
4,access,O
4,request,O
4,and,O
4,provisioning,O
4,policies,O
4,and,O
4,access,O
4,certifications,O
4,through,O
4,this,O
4,powerful,O
4,solution,O
4,to,O
4,maintain,O
4,a,O
4,high,O
4,level,O
4,of,O
4,control,O
4,over,O
4,your,O
4,business.,O
4,With,O
4,out-of-the-box,O
4,integration,O
4,to,O
4,a,O
4,large,O
4,variety,O
4,of,O
5,applications,O
5,you,O
5,can,O
5,effectively,O
5,implement,O
5,IdentityIQ,B-SKILL
5,into,O
5,your,O
5,current,O
5,systems,O
5,whether,O
5,they,O
5,be,O
5,running,O
5,in,O
5,the,O
5,datacentre,O
5,or,O
5,the,O
5,cloud.,O
5,Roles,O
5,and,O
5,Responsibilitiesâ€“,O
5,â€¢,O
5,An,O
5,effective,O
5,specialist,O
5,with,O
5,proven,O
5,abilities,O
5,in,O
5,coordinating,O
5,with,O
5,teams,O
5,during,O
5,the,O
5,project,O
5,phase,O
5,and,O
5,guiding,O
5,team,O
5,members,O
5,and,O
5,enabling,O
5,knowledge,O
5,sharing,O
5,among,O
5,the,O
5,team.,O
5,â€¢,O
5,Strong,O
5,problem,O
5,solving,O
5,troubleshooting,O
5,&,O
5,technical,O
5,skills,O
5,coupled,O
5,with,O
5,confident,O
5,decision,O
5,making,O
5,for,O
5,enabling,O
5,effective,O
5,solutions,O
5,gaining,O
5,high,O
5,customer,O
5,satisfaction.,O
5,â€¢Implemented,O
5,the,O
5,IAM,B-SKILL
5,solutions,O
5,to,O
5,the,O
5,Banking,O
5,Organizations,O
5,having,O
5,complex,O
5,architecture,O
5,and,O
5,having,O
5,large,O
5,user,O
5,base.,O
5,â€¢Implemented,O
5,Role,O
5,Based,O
5,Access,O
5,Control,O
5,for,O
5,web,O
5,based,O
5,applications.,O
5,And,O
5,Ensuring,O
5,all,O
5,application,O
5,&,O
5,users,O
5,are,O
5,covered,O
5,under,O
5,review,O
5,with,O
5,defined,O
5,RBAC.,O
5,â€¢,O
5,Expertise,O
5,in,O
5,trouble,O
5,shooting,O
5,and,O
5,fixing,O
5,the,O
5,Identity,O
5,and,O
5,Access,O
5,Management,O
5,production,O
5,issues,O
5,in,O
5,a,O
5,quickly,O
5,manner,O
5,and,O
5,maintaining,O
5,the,O
5,RCA,O
5,document.,O
